,BOD,AmNi,Chla,DO,Ecoli,FC,NitraNi,NitriNi,OrPh,pH,Sal,SDD,Si,SS,Temp,TIN,TKN,ToNi,ToPh,Tur,UnAm,VSS,B1,B2,B3,B4,B5,B6,B7,B8A,B11,B12,Image_Year,B1_2,B1_3,B2_2,B2_3,B3_2,B3_3,B4_2,B4_3,B5_2,B5_3,B6_2,B6_3,B7_2,B7_3,B8A_2,B8A_3,B11_2,B11_3,B12_2,B12_3,NR_B1B2,NR_B1B3,NR_B1B4,NR_B1B5,NR_B1B6,NR_B1B7,NR_B1B8A,NR_B1B11,NR_B1B12,NR_B2B3,NR_B2B4,NR_B2B5,NR_B2B6,NR_B2B7,NR_B2B8A,NR_B3B4,NR_B3B5,NR_B3B6,NR_B3B7,NR_B3B8A,NR_B4B5,NR_B4B6,NR_B4B7,NR_B4B8A,NR_B5B6,NR_B5B7,NR_B5B8A,NR_B6B7,NR_B6B8A,NR_B7B8A,NR_B11B2,NR_B11B3,NR_B11B4,NR_B11B5,NR_B11B6,NR_B11B7,NR_B11B8A,NR_B11B12,NR_B12B2,NR_B12B3,NR_B12B4,NR_B12B5,NR_B12B6,NR_B12B7,NR_B12B8A,TB_B1B2B3,TB_B2B3B4,TB_B3B4B5,TB_B4B5B6,TB_B5B6B7,TB_B6B7B8A,TB_B7B8AB11,TB_B8AB11B12,LH_B1B2B3,LH_B2B3B4,LH_B3B4B5,LH_B4B5B6,LH_B5B6B7,LH_B6B7B8A,LH_B7B8AB11,LH_B8AB11B12
4988,0.5,0.032,2.4,6.3,20,30.0,0.086,0.027,0.017,7.9,33.1,2.2,0.93,2.0,24.3,0.15,0.41,0.52,0.03,3.6,0.001,0.5,0.33687151632642176,0.416612181817436,0.388863694665724,0.13937016436374194,0.10338691325471668,0.07041052649108268,0.07756772177069082,0.05670165772333828,0.025272592243853597,0.042497208852255816,2020,0.11348241851206264,0.03822899440054814,0.17356571003868435,0.07230958914790872,0.15121497302907744,0.05880201310086486,0.019424042714776445,0.0027071320257667374,0.010688853832338311,0.0011050876039563069,0.004957642240751455,0.00034907020032574085,0.006016751460695303,0.00046670570326661084,0.003215077988574608,0.00018230025166199632,0.000638703918724089,1.6141703702465307e-05,0.00180601276023225,7.675050146142894e-05,-0.10582931745895563,-0.07164069973706283,0.4147082457723214,0.5303353380282626,0.654241930216244,0.6256738520858156,0.7118621823744044,0.8604279807636338,0.775958290540475,0.03444980534099472,0.49865255499200545,0.6023573339473939,0.710853209553099,0.686074964977372,0.7604056632768134,0.4723164296214961,0.5799419580547215,0.6933835027198579,0.667399240114157,0.7454844394012616,0.14822740272718293,0.32872252251462786,0.28488542824075086,0.4216235956826503,0.1897403483726004,0.14268322820468585,0.2916214146091543,-0.0483665360529682,0.10784858156964246,0.15540448705417934,-0.8856145595985243,-0.8779503605808318,-0.6930008612029315,-0.6071399132785499,-0.47174396951118713,-0.5085080693106525,-0.3834016839686044,-0.25416359986027853,-0.8148710973205485,-0.8029621669202366,-0.5326571434912263,-0.4173840409980481,-0.2472223674839098,-0.2920962244052001,-0.14319164483858313,0.22094338222216814,-0.023871502769060342,-0.47594596249599347,-0.17583390044422276,-0.3513831592902143,0.07430533476160903,-0.11989844050886847,-0.93206527576566,0.05885491863676459,0.08314831982976566,-0.042768964452631925,0.0007952224230596758,-0.02139085212336599,0.011873046135712217,-0.01568081541228525,-0.023442413095366616
5198,0.7,0.11,2.7,5.5,2000,3700.0,0.1,0.032,0.024,7.8,33.0,2.7,0.98,2.7,24.7,0.24,0.47,0.6,0.04,4.2,0.003,0.7,0.29774045390418186,0.36826076846252354,0.3772494671353393,0.14218951442454214,0.10956190122140817,0.07183398964720543,0.07048619268133739,0.06535120955642881,0.03802230024212395,0.04209383889897878,2020,0.08864937789106823,0.02639450601161,0.13561599358860837,0.04994205001474958,0.14231716045389745,0.05368907294544739,0.020217858012287076,0.0028747674134714384,0.012003810199249601,0.0013151602673307167,0.005160122068634817,0.0003706721552566297,0.004968303358710621,0.0003501967878414126,0.004270780590488273,0.0002791006773385279,0.0014456953157022188,5.496866135226193e-05,0.0017718912732531792,7.458570580282571e-05,-0.10588616385378442,-0.11779288957190537,0.35358113944947056,0.4620119434977231,0.6112610549748831,0.6171586530473034,0.6400291379120671,0.773516867058125,0.7522684450014558,-0.012057109672823293,0.44288594132878256,0.5414118744350043,0.6735521688295363,0.6786931925519337,0.6985728583652159,0.45252659321968736,0.5498794467711835,0.6800862353654282,0.6851437175667552,0.7046944887436758,0.1296025014175876,0.3287280295801122,0.337148622750353,0.37023242183138233,0.20798658334289033,0.217029281971615,0.2527580206445064,0.00947017453052919,0.047255681577964836,0.03780242437145876,-0.8128285268527164,-0.816879917061333,-0.5780265537811383,-0.4847375279322263,-0.3077810969143761,-0.2991829631447605,-0.26437052749356754,-0.05082045516052551,-0.7948416411374849,-0.7992392472074711,-0.5431617871085684,-0.4448764172649981,-0.26104377769449494,-0.25219706713355383,-0.21645828255270813,0.24263283608791317,0.009199840604831111,-0.4801113779685936,-0.15044860383965686,-0.33789150295123505,-0.01739578630531415,-0.04238573560406289,-0.46296570070398546,0.03858079642274852,0.09941720028800832,-0.041217232566226364,0.004895333344778943,-0.02019393979340175,0.0008822793853591189,-0.00191607238728403,-0.014252123548417867
5267,0.8,0.15,2.3,5.4,5000,12000.0,0.08,0.039,0.021,7.8,33.2,2.9,1.1,2.0,24.4,0.27,0.52,0.64,0.07,3.6,0.004,0.6,0.3518702131819341,0.43158828892773643,0.4280675925812369,0.15255663452717824,0.11315369998239408,0.06378053247934112,0.0555972450055429,0.04213073434382628,0.017188050853671297,0.030896506624670406,2020,0.12381264692469976,0.043565982468013645,0.1862684511395713,0.08039128210854725,0.18324186381829582,0.07843990350479674,0.023273526738259033,0.0035505309127670938,0.01280375981970565,0.0014487927972856053,0.0040679563233482876,0.00025945642040585653,0.003091053652206365,0.00017185406722699547,0.0017749987763500635,7.478200190702124e-05,0.0002954290921483906,5.077850259500481e-06,0.0009545941216083023,2.949362360214234e-05,-0.1017514974068699,-0.0976967379145616,0.39512880719960003,0.5133424463597066,0.6931051699288058,0.7271082934924219,0.786138918657947,0.9068545401708547,0.8385622102136723,0.004095471714006753,0.47767539046685625,0.5845603890062466,0.7424927459173761,0.7717615112391369,0.8221277496822222,0.4745082020192981,0.5818579145457746,0.7406494841411232,0.7701001160930265,0.8207958985335105,0.14829281901101463,0.4103599176981079,0.465806305120504,0.567196016997475,0.27904813453061256,0.3410733787651711,0.45737337387830707,0.06854950432323481,0.20441449512318635,0.13779585694261612,-0.9234003697162674,-0.9227946861220007,-0.7974834874493169,-0.7362617773135608,-0.5754390123641102,-0.52770540668221,-0.420485406218454,-0.28509060891687915,-0.8663890924770116,-0.8653641682295976,-0.6631673196688781,-0.5710314153321709,-0.34732841421608635,-0.2855782980310017,-0.15383612430328872,0.22470720689744458,-0.002907218456414854,-0.4773799632822558,-0.14558507318609668,-0.380353451462751,-0.09722667293976756,-0.09881648659823401,-1.0,0.0491088720554841,0.10809196541372375,-0.047469863413517305,0.007944319880728967,-0.023546553090363326,-0.0007357569151811155,-0.009658102051736606,-0.01862607998013904
3027,0.5,0.058,5.6,6.6,3,8.0,0.1,0.038,0.014,7.7,33.1,2.4,0.81,4.2,24.6,0.2,0.71,0.85,0.05,5.0,0.001,1.2,0.37187142822945607,0.4911335023912504,0.5502370042258324,0.2298282067530487,0.17498596921972978,0.10475735798633047,0.11133877563671402,0.08431155656260363,0.02566916354831523,0.04363485242931249,2020,0.1382883591334155,0.05142548961845116,0.2412121171710964,0.11846735192544924,0.3027607608194187,0.16659017403041076,0.052821004619322105,0.012139756770553302,0.030620089423768218,0.005358086025412878,0.010974104052276196,0.0011496181467835372,0.012396322960282542,0.0013801914207951444,0.007108438570009111,0.0005993235205671163,0.0006589059572701553,1.691356478012682e-05,0.001904000346527878,8.30807741461038e-05,-0.13819396614109314,-0.19343232283587758,0.2360699811302652,0.3600307135426854,0.5604237049211579,0.5391704283316401,0.6303608009359004,0.8708601633180417,0.7899677840723314,-0.05675549812389172,0.3624399081448332,0.47461085682862864,0.6484008567610791,0.6303936971136584,0.7069692223411211,0.4107461696320389,0.5174284995734079,0.6801274513798092,0.6634133865667013,0.7342628704165832,0.13547509150718767,0.3738082629600009,0.34730626711399537,0.4632226390398969,0.2510466002346093,0.22229023067820042,0.3496925486795526,-0.03045597133109328,0.10813941293577978,0.1381404200560036,-0.9006616442210189,-0.9108564381328803,-0.7990651448346575,-0.7441464547235034,-0.6063812291199281,-0.6252894000011341,-0.5332061197193998,-0.2592301272526087,-0.8368083973706566,-0.8530496034108219,-0.6808720522634525,-0.6008170484386828,-0.4118983428160773,-0.436873834937621,-0.31791985764806546,0.3593021203174233,0.05026517367450895,-0.4433579873411163,-0.14285424376960598,-0.42655276092559596,0.047574647695799145,-0.07390597154047983,-1.0,0.047610945342737174,0.1636256200898627,-0.048675289364916274,0.01186221514226414,-0.04166897308717429,0.013614773340145579,-0.018532771442612565,-0.035771340501607726
4708,0.5,0.13,2.1,6.6,120,300.0,0.11,0.044,0.026,7.8,32.9,2.0,1.2,1.3,25.0,0.28,0.61,0.76,0.04,3.8,0.004,0.5,0.4201387332358363,0.5815813070445467,0.6111877797494862,0.34366187386362446,0.27421389488081577,0.19645145656677657,0.1754434103490945,0.13931486991236416,0.09770055300220551,0.03688655096927932,2020,0.1765165551650132,0.07416144188218225,0.3382368167036433,0.1967122099490916,0.3735505021151065,0.2283095020120377,0.11810348354745773,0.04058766446574106,0.07519326014570708,0.020619036733340753,0.0385931747872081,0.0075816854004832285,0.030780390234920758,0.005400216634690464,0.01940863297869895,0.002703911178604265,0.009545398056936768,0.0009325906687889002,0.0013606176424092412,5.018849201642914e-05,-0.16116536289273237,-0.18524593725476043,0.10012673289516402,0.2101595535842128,0.36278111518554657,0.4108506702599755,0.5019609521561723,0.6226607150184653,0.8385798237249191,-0.024821629796356368,0.2571425956875389,0.35916000869392317,0.4950046688138791,0.5364922536396745,0.613495328826827,0.2801759469394528,0.38058871416679146,0.513516808661217,0.5539373150787273,0.6287424968449226,0.112397964924132,0.27255468251364967,0.3240546159526232,0.42309905515044693,0.16521810682445762,0.219657244267876,0.3262143687535722,0.056489207264144484,0.17016770935176542,0.11478185865903073,-0.7123416397561945,-0.7243555903284196,-0.5572774343480509,-0.4746073804966276,-0.3357138498195873,-0.28462227901006615,-0.17557640932572646,0.4518560860467801,-0.880716352543402,-0.8861656781611171,-0.8061400412550599,-0.7628640430360987,-0.6838358966138037,-0.6525544417730993,-0.5813138079737004,0.4038216269328747,0.02862417123946022,-0.3492603498511699,-0.14477516004511928,-0.2532574443099243,-0.08491625332921857,-0.1444151993795654,-0.11277590567134822,0.08469637563656042,0.12477424597730845,-0.02351033408441075,0.00906424357551018,-0.03344234910108735,-0.001353060408564203,-0.0284200588134596,0.015977454872934338
3095,0.7,0.042,7.3,6.6,1,3.0,0.095,0.04,0.013,7.8,33.1,1.9,0.67,3.1,24.7,0.18,0.69,0.83,0.05,4.0,0.001,1.6,0.34860954146240214,0.45005296198624806,0.5051561229327398,0.18345954382207935,0.13989633004170193,0.07843922795118767,0.087485707018016,0.073105354656267,0.017738835427539467,0.02746297294574216,2020,0.12152861239862628,0.0423660338428471,0.20254766859259524,0.09115717819350644,0.2551827085364373,0.12890710768374206,0.033657404219405454,0.006174772024327453,0.019570983159136794,0.002737908719271191,0.006152712481578381,0.00048261401686064425,0.007653748932442134,0.0006695936366930853,0.005344392879418579,0.00039070373687232314,0.0003146662823253293,5.581813396764688e-06,0.0007542148830185658,2.071298292761496e-05,-0.12701663103727792,-0.18336012795881707,0.31039201902140584,0.42724811224494513,0.6326451048722234,0.5987770684369457,0.6532948903199501,0.9031586514555867,0.8539485237895522,-0.05768701514304076,0.420817925013193,0.5257343913040103,0.7031584214689208,0.6744952054144331,0.7205230144273079,0.467164188445919,0.566248203858098,0.7311862480316824,0.7047602697052774,0.7471546783262438,0.13472219712553948,0.40099583193849664,0.3542185607848301,0.4301219294623269,0.28148004225915274,0.23049588129919513,0.313570174246006,-0.05452151642251596,0.035196726950886686,0.0895464057079079,-0.9241592711731604,-0.9321514382805838,-0.8236682075303242,-0.7749380936070288,-0.631125127614849,-0.6628384402485233,-0.6094668154083411,-0.2151271789371715,-0.884975679608876,-0.8968757479472426,-0.7395918333747863,-0.6718082298920363,-0.48135217751573034,-0.5221698421521521,-0.4538444935780457,0.32662288612206053,0.04446595007984209,-0.4856091191036818,-0.13313939860577378,-0.4899700700651038,0.09637366044595065,-0.0398848844292679,-1.0,0.038557186941744453,0.16174052821215923,-0.05719810839646061,0.012447621350764812,-0.03793951483629622,0.010881331480281042,-0.007464701248787608,-0.029703444229224885
3163,0.7,0.048,6.4,7.3,1,1.0,0.094,0.037,0.013,7.9,33.1,2.0,0.66,3.6,24.8,0.18,0.91,1.04,0.05,3.8,0.002,1.4,0.3909787237331211,0.49244555738644286,0.5589325013009314,0.19958058360056963,0.14770238207388683,0.0783946656270113,0.08318207101342602,0.05850597237298445,0.02491657198227351,0.03879768773668624,2020,0.15286436241198023,0.05976671332011332,0.2425026269896444,0.11941934131559206,0.3124055410105157,0.17461361045727825,0.03983240935034396,0.007949775504358434,0.021815993670300446,0.0032222742324122134,0.006145723598770908,0.00048179194656167797,0.006919256938082649,0.0005755581219837316,0.00342294880330842,0.00020026294812050261,0.0006208355593478173,1.5469093903644928e-05,0.0015052605737134136,5.84006297012782e-05,-0.11485628799418192,-0.17680997249168154,0.3240963909225183,0.45161476620713764,0.6659603317781526,0.6491398195083199,0.7396753532219327,0.8801786303477477,0.8194517581642013,-0.06323790321199613,0.42319929326393685,0.5385367257499701,0.7253358734492554,0.7109865235459397,0.7876184411411615,0.47375836337355537,0.5819555882424743,0.7539892548284396,0.7409120596232073,0.8104880895262031,0.14938308714892018,0.4359593823921434,0.411647403530149,0.5466174349741836,0.30653967909639457,0.27944848688474216,0.432554781498358,-0.029629298659919742,0.14527830947016823,0.17415794622235775,-0.9036784079550753,-0.9146472157876071,-0.7780232723431644,-0.7113112853856468,-0.5176406253788949,-0.5390030569899983,-0.4026417636900314,-0.21786513436146945,-0.8539362595464386,-0.8701832751691766,-0.6744863739548178,-0.5839391612443599,-0.33788021789646006,-0.36386679012593914,-0.20254412438427352,0.294558882668449,0.04820999332095429,-0.47580589012721364,-0.1379639551655355,-0.49789447532566034,0.04295207653492014,-0.12633825057926645,-0.8939631165189346,0.03399822215172274,0.18363293342883785,-0.06156458998422609,0.012754288059214983,-0.04035629481718157,0.011629115865799951,-0.018898866572056434,-0.022508138463131946
3231,0.7,0.046,4.2,6.3,28,61.0,0.092,0.037,0.014,7.9,33.3,2.1,0.86,4.4,24.5,0.18,0.74,0.87,0.05,4.9,0.001,1.2,0.4771876865663859,0.6135681420923129,0.669944480403793,0.28260791310057465,0.21629973683312334,0.09630844454431528,0.11529796617527369,0.0863787023185966,0.03853856446590377,0.05767664549114479,2020,0.22770808821057933,0.10865949582566087,0.3764658649906127,0.23098746134346573,0.44882560682350814,0.3006882379552922,0.07986723254706195,0.022571111915243473,0.04678557615407841,0.010119707809713212,0.009275316490545452,0.0008932913038606696,0.013293621004154555,0.0015327274648839196,0.007461280214244725,0.0006444957025418797,0.0014852209510926209,5.723828336979388e-05,0.0033265954351111926,0.0001918668656033688,-0.12503298349882205,-0.16803364022693126,0.2560948938781706,0.37619708870043683,0.664135678272867,0.6107991285805976,0.6934568703094695,0.8505464308292856,0.7843316817583528,-0.04392347790226043,0.3693026912223228,0.47871283531734843,0.7286614424047382,0.6836237414047941,0.753184965377493,0.4066301968737243,0.5118732903950769,0.7486249215927301,0.7063379172188847,0.7715825607574901,0.13290671385027528,0.4916638323934649,0.420476187056571,0.5318057690495369,0.38383925769342647,0.30459128558949033,0.42923782374007424,-0.0897398219949132,0.05435380866268576,0.1433941966249609,-0.8818028887655268,-0.8912082236971762,-0.7599938522886265,-0.6975449587487035,-0.428410540971165,-0.498967321932205,-0.3829745805695838,-0.19890910214491503,-0.8281501873592614,-0.8414651707089856,-0.6610093286052016,-0.5789662962781887,-0.25088012770765183,-0.3331201043263598,-0.19924325798275502,0.31206058593669767,0.0387596250744616,-0.4425082367899171,-0.10446989132326105,-0.6641268174393528,0.14771843045016506,-0.11190627646421976,-0.8288772260734621,0.05894823919807975,0.18876042990817535,-0.0588352012692851,0.03305154029588703,-0.07466998494233706,0.02240535295660563,-0.021308295367960847,-0.03170200024027653
3299,0.2,0.005,0.6,6.0,1,1.0,0.11,0.012,0.015,7.9,32.9,1.6,0.89,5.2,24.3,0.13,0.72,0.84,0.05,5.0,0.001,1.2,0.5715106098488484,0.7438045288356276,0.7990530828393283,0.35947953835579144,0.2453409606861269,0.09923256991562843,0.11237967197623383,0.07727399729825779,0.039694979050661085,0.05489466610037891,2020,0.3266243771698026,0.18666929698781415,0.55324517711639,0.41150626829563985,0.6384858291950345,0.5101840701675171,0.12922553849649293,0.046453936922497836,0.060192186990391666,0.01476760898202168,0.009847102932060084,0.000977153330172042,0.012629190673485915,0.0014192643052116588,0.005971270658451152,0.00046142395272832037,0.0015756913618324225,6.254703559824565e-05,0.0030134243662720893,0.00016542092440525224,-0.13099059983381667,-0.16602108621758824,0.22774792182489415,0.39930100024060106,0.7041115797838667,0.6713517505283777,0.7617884381133704,0.8701092405842267,0.8247311502375392,-0.0358092370842451,0.3483463614753317,0.5039335198207341,0.7645831480901228,0.7374871625295777,0.8117744044236338,0.37942267351098097,0.5301754884431277,0.7790623292016485,0.7533999707987783,0.823641197334389,0.18871479695292853,0.5673427052555041,0.5236728688747752,0.6461436897927428,0.42402673970730753,0.37169029843294027,0.5209521729491661,-0.06212826792565155,0.1244065473822387,0.1851041153713009,-0.898672612679108,-0.9053470741590398,-0.801114663788809,-0.7214738668582159,-0.4285513658591502,-0.47795403398767766,-0.3212733788102784,-0.16069081372963273,-0.862539823632157,-0.8714331967768799,-0.7350478600740926,-0.6343227704990927,-0.28767079045422367,-0.34365705186366613,-0.1693240335674736,0.32386384326968254,0.03341647545107749,-0.3754497345036617,-0.12842289572573373,-0.6744326973223168,0.09110063703211317,-0.16046922771700298,-0.6725221958099485,0.08088796829829586,0.20897855019563516,-0.03860959395880481,0.02465980549842242,-0.0864462740417003,0.020700851040980902,-0.027898728100107885,-0.024995922592940277
5129,0.6,0.074,3.8,6.0,180,330.0,0.098,0.031,0.021,7.8,33.1,3.8,0.95,1.6,24.6,0.2,0.48,0.61,0.04,4.4,0.002,0.5,0.28644861076129535,0.343723841760345,0.3353317450267642,0.11878402306211087,0.0940346012045872,0.06229337987835773,0.06786395822566851,0.05102131211684939,0.029963185518556014,0.045929125075849724,2020,0.08205280660707609,0.023503912461662183,0.11814607939449068,0.04060962429839707,0.11244737922269481,0.03770717589843256,0.014109644134820088,0.0016760002943086467,0.008842506223705754,0.0008315015463952508,0.0038804651766693836,0.00024172729135500448,0.004605516826055281,0.000312548601491029,0.0026031742901249624,0.00013281736795102354,0.0008977924864194049,2.6900722827750308e-05,0.002109484530233048,9.688677883464374e-05,-0.09088818587652049,-0.07861801005841233,0.41374897701908664,0.5057095911342382,0.6427537747083402,0.6169260468534753,0.6976245368374804,0.8106063941304198,0.7236329625979906,0.012358482717574304,0.4863480943931242,0.5703813246059078,0.6931490756626579,0.6702333828749315,0.7414974617637881,0.4768557649429005,0.5619842960215637,0.6866728183073358,0.6633696357464394,0.7358824465163533,0.11629349612987076,0.3119695901665054,0.27281337030874336,0.3990611418295273,0.20304248226290422,0.1616483992879056,0.29652902872303133,-0.042798803574628924,0.09947578344020133,0.1416714287673664,-0.8396348637696056,-0.8359507181015278,-0.5971260798174007,-0.5167141880450417,-0.3504378709602738,-0.3874259357526225,-0.2600266373583952,-0.21037624803151808,-0.7642562537184131,-0.7590671968854911,-0.44231379710646584,-0.34369959565345826,-0.15120935159865562,-0.1927606890807056,-0.052523610913465135,0.19506760008011115,-0.00864856761766105,-0.5112209079734176,-0.13802610614912883,-0.3677335359323152,0.06723119459171743,-0.14574964207721652,-0.6326569717985753,0.03763841637958778,0.08158383074571288,-0.041815307472732044,0.005378921173811339,-0.01999798409209929,0.009448169657269653,-0.013084649298682213,-0.018194972375240735
4639,0.5,0.03,2.4,5.6,78,110.0,0.084,0.027,0.016,7.7,33.2,2.4,0.91,2.1,24.4,0.14,0.7,0.81,0.03,4.3,0.001,0.5,0.32291447771332016,0.3857503516442419,0.3609493195096448,0.10903766618328115,0.07954897971965165,0.05634828771795026,0.06726938629163978,0.04133620647639531,0.012320933116427698,0.02761711708542487,2020,0.10427375991686634,0.03367150672275903,0.14880333379365626,0.0574009383367384,0.13028441125447565,0.0470260695850177,0.011889212646696653,0.0012963719997525541,0.0063280401744375495,0.0005033891395014736,0.003175129528744904,0.00017891311222747766,0.004525170332053854,0.00030440543110239857,0.0017086819658591857,7.063043054324834e-05,0.00015180539285948474,1.8703840921347426e-06,0.0007627051561100662,2.106371759794895e-05,-0.08866797296528091,-0.05561756880650298,0.49514006250941506,0.6046896767868665,0.7028535735435298,0.6551913469656722,0.7730342960461491,0.9264938445140274,0.8424272305537479,0.03321419988878746,0.5592550253660737,0.6580739564508882,0.7450872601678081,0.7030178570225529,0.8064270312870898,0.5359970828872153,0.6388227611374122,0.7299371635878191,0.6858176189862372,0.7944931954731589,0.15636677943149582,0.3185843611410738,0.2369064612295232,0.45022089615332717,0.1707222848491353,0.08363799272270524,0.316107990116211,-0.08834576981963181,0.15367926471204388,0.2387830972078369,-0.9380968505485879,-0.9339838466647364,-0.79694997820468,-0.7317743592853614,-0.6411512183560569,-0.690391162943899,-0.5407532637809227,-0.38299776508087124,-0.8663798234036368,-0.8578512476402843,-0.5958119222051528,-0.4845922748188281,-0.34217867108252775,-0.4178915630249623,-0.19896197430817933,0.18207907550153812,-0.019421990816510762,-0.5091668227282187,-0.19156889321817858,-0.3481793955060622,0.11909643342543917,-0.11490827047004916,-1.0,0.04755692038880839,0.08588404204978724,-0.048138993478437586,-0.001387684615453022,-0.017690618027593502,0.016085254520784423,-0.020484844675743394,-0.021301521211837062
3571,0.5,0.007,2.5,6.1,1,1.0,0.091,0.02,0.012,7.9,33.2,2.2,0.9,3.8,24.6,0.12,0.6,0.71,0.05,4.9,0.001,1.2,0.5519635957062676,0.6918289454551039,0.7496995682739616,0.3477858375444295,0.24848159067719694,0.10368931336028664,0.11443288950836059,0.07365143146487632,0.03167825865544322,0.0319589127729885,2020,0.30466381098499207,0.1681633325928509,0.47862728976952107,0.3311282131472822,0.5620494426701643,0.4213682245184429,0.1209549887964803,0.042066432083760985,0.06174310090547005,0.015342023926333876,0.010751473705127718,0.0011148129260958699,0.013094886201232663,0.001498485665790213,0.0054245333568253735,0.0003995246467591595,0.0010035120714411633,3.178951496297279e-05,0.0010213721056314875,3.26419420326403e-05,-0.11245070630367279,-0.1519102468591462,0.22692735401251218,0.3791415204834318,0.6837066932017187,0.6565621456676655,0.7645471151870905,0.8914462408111988,0.8905371438541702,-0.04014531954637038,0.3309332586807096,0.47149036168571484,0.7393163206217521,0.7161396346794807,0.8075680744130284,0.36621328046711144,0.5021312745708613,0.7569939904496515,0.735149655639514,0.8210934789944068,0.16654313512211869,0.5406643614714898,0.5048539454988755,0.6504749964899285,0.4111420780562247,0.36936718838084803,0.5427265980052602,-0.049254848918538145,0.16937947297460673,0.2168253995466596,-0.912431393977929,-0.9189169245307871,-0.8330368592302471,-0.7738558274434899,-0.5319668044018375,-0.5663813603062099,-0.3984932715693607,-0.004410223007176071,-0.911689834501432,-0.9182279382929925,-0.8316821351906777,-0.7720806204538471,-0.5287971883747496,-0.5633783821915527,-0.3947768468397783,0.2745922228535129,0.03880467584391521,-0.38302569426546823,-0.11915045612366845,-0.6430845058098323,0.06668761651592567,-0.15328229458937281,-0.5749383829590725,0.06043295051224125,0.19548786598312745,-0.03896278143532317,0.03088056603097697,-0.08464221910012476,0.021076607520095096,-0.03257604119954324,-0.01853096418644712
1308,1.0,0.031,2.8,6.1,1,1.0,0.003,0.003,0.02,8.0,32.8,2.8,0.38,2.0,25.3,0.04,0.21,0.22,0.08,4.2,0.001,0.8,0.29004708792500844,0.32862936519752606,0.3239349322176548,0.1090835404824858,0.08038420789387896,0.06977592457633046,0.08644795969588755,0.05489079064700575,0.007179690730269963,0.022018215888387448,2020,0.08412731321377757,0.024400882212611268,0.10799725967012895,0.03549107088846686,0.1049338403108566,0.03399173644843554,0.011899218804194117,0.0012980089161372652,0.006461620878726352,0.0005194122760469679,0.004868679650481757,0.00033971662407833,0.007473249735581798,0.0006460471919388775,0.003012998897853414,0.0001653858917217308,5.154795898232444e-05,3.7009840326973107e-07,0.00048480183090763744,1.0674471376009867e-05,-0.06236260823858452,-0.05519354505653482,0.45339428889372796,0.5659966703613472,0.6121653026510036,0.5407750500721882,0.6817352105588139,0.9516888029890677,0.8588871263845881,0.007193824422307505,0.5015749407113399,0.606936233013886,0.649723904941439,0.5834609384259367,0.7137527725178704,0.49617142288511706,0.6023724829267073,0.6455473687237347,0.5786960840750641,0.7102055782700054,0.1514734451353566,0.21976816207758082,0.11576436924970641,0.33049532486083866,0.07064647015846963,-0.03634641861705657,0.18845623745594223,-0.10671886182593113,0.11939942351620074,0.22327329888174957,-0.9572394454316698,-0.9566332005131701,-0.8764924962883323,-0.8360125384300808,-0.8134069696755667,-0.8466331111035953,-0.7686600596302615,-0.5082051036027251,-0.874413986714526,-0.8727098394165307,-0.6641049441610806,-0.5699668997053473,-0.5202696865634819,-0.5940077029584224,-0.4274216537108756,0.1311205505168882,-0.004810367060174238,-0.48875577168089895,-0.22837440837377412,-0.16350217010111529,0.15171473235157065,-0.04774737927561178,-1.0,0.02496921161649729,0.08312389690614484,-0.03848707412140026,-0.007735270771990658,-0.013329197587680558,0.021792521191244786,-0.023697437422303028,-0.029228029580757948
1650,0.9,0.019,1.4,6.3,1,1.0,0.002,0.003,0.011,8.0,33.0,2.5,0.26,1.3,25.0,0.02,0.48,0.49,0.06,2.8,0.001,0.6,0.28419178933810174,0.29719275668625467,0.25709096803408205,0.07130582387817055,0.05712701464633429,0.04060650380117242,0.08240260167361597,0.05273328829519827,0.03914293111191419,0.07235840252330136,2020,0.080764973127192,0.022952742228860398,0.08832353462677536,0.02624911473600524,0.06609576584470139,0.016992624423968296,0.005084520518944678,0.0003625559246288136,0.0032634958024024925,0.00018643377250209765,0.0016488881509546304,6.695558296944737e-05,0.006790188762580618,0.000559529219891594,0.002780799694424495,0.00014664071197728615,0.00153216905603206,5.9973587812069523e-05,0.005235738415724105,0.00037884966779167694,-0.022362079344999078,0.050067771298662085,0.598839366413464,0.6652571497412182,0.7499586379675938,0.550442648911221,0.6869732068291352,0.7578798153354195,0.5941194021209318,0.07234884746508828,0.6129926809001424,0.6775397859877769,0.7595820444214157,0.5658397825007375,0.6986032388758413,0.5657337365389159,0.6363860899429373,0.7271961797267528,0.5145557440480294,0.6595922545253946,0.11039862853401752,0.2743158033935227,-0.07219368590635104,0.14973128441143263,0.16903628466046822,-0.18114854533336608,0.03999375783147393,-0.3397805204022881,-0.1299208432080638,0.21955169263520286,-0.7672389072467183,-0.7357295621820584,-0.2912019494393006,-0.18680890897748537,-0.018352138681023592,-0.35591329084907175,-0.14792029179023883,-0.2978930415312692,-0.6083984546114215,-0.5607312747273985,0.007326657940504694,0.1176301409834654,0.28107754660484247,-0.06490135678839618,0.15688583390065394,0.03957425430661305,-0.037425163473023715,-0.578949510807367,-0.1413412170423105,-0.5868502154664148,0.6586945477750126,-0.2672606756476151,-0.4764108505951403,0.023887622060024087,0.050252984471061024,-0.040983660668232086,0.0021941614758960726,-0.0278621204086857,0.03762448400649866,-0.025379962730219946,-0.02462485537191563
